2.80845,2,-1.31519
1.44449,2,4.55445
0.721884,6.49829,-6
-4,6.25122,-4.71475
0.674924,2.5285,-6
-2.19332,-5,3.63664
-4,-0.075044,5.43663
-2.86186,2,-1.73146
-0.732778,2,1.11728
4,0.251666,-0.506176
4,5.74944,4.14507
-3.61124,2,5.64075
-2.56923,2,1.66833
-4,-3.80795,-3.44265
1.63001,-5,-3.93048
2.36009,1.13714,-6
-2.2711,5.6645,6
4,-1.72077,-3.15977
4,-1.02523,0.840329
-1.67982,2,-4.63273
-4,-2.79774,1.22432
1.40042,2,-5.1495
-2.13973,2.86724,-6
4,2.38768,-4.12962
0.342613,-5,-4.75191
-0.146652,2,2.71743
-0.66591,-2.8702,-6
4,7.37938,-5.98422
-2.95639,-2.26291,6
4,6.45758,-2.42373
2.42318,-0.373214,6
4,8.57356,0.613882
-4,-1.99991,-1.87953
-4,0.0208422,0.319485
-4,9.07105,2.34509
-4,4.14643,-4.13845
-0.250607,2,-0.0269137
-1.71228,-2.23207,-6
0.253842,2,-5.69286
-4,1.14132,-3.28096
2.7864,0.783786,-6
-3.65342,11.7507,6
4,0.640053,1.33657
2.65032,1.20564,-6
1.12049,2,-4.10044
3.79442,-5,-3.47734
1.69436,0.532805,6
-4,1.03132,-2.29474
3.12972,2,1.18138
-2.24089,23.8348,6
-4,-3.78117,-4.62032
-4,-1.05618,-0.926893
-4,1.49359,4.74873
-4,2.28912,-4.95737
-4,-2.51862,2.87802
-0.00325273,2,1.02626
4,-0.956477,-0.176941
-3.67828,6.34589,-6
-2.80678,-4.29815,6
1.50453,2,-1.38287
2.57242,2.26165,-6
-2.78502,-5,-5.46692
4,2.40868,-1.39665
4,-2.59112,-5.54626
-3.23235,2,1.8525
3.27719,2,-5.10628
-4,-1.809,2.49794
0.383272,2,-2.32169
3.47394,-2.3804,6
-4,1.23558,1.2805
-4,-2.16489,1.61066
4,5.87003,-2.25222
4,1.08075,-5.41598
-3.40707,4.42342,6
4,11.834,-0.2685
-4,11.2795,1.18729
-3.67291,8.42724,-6
0.702026,2,-0.378065
2.57122,-5,1.08286
-0.29042,2,-3.87963
4,-1.03693,-3.05535
4,-4.54774,-4.01937
-4,6.62677,1.80078
-4,6.4489,-5.25061
0.0690649,2,1.01963
4,0.653234,-4.36977
-0.0626326,8.219,6
1.79746,3.39672,-6
4,-1.49063,-5.26822
4,3.6207,-5.57137
-4,0.619589,4.22442
1.46571,2,-5.33263
4,-0.245686,-2.58386
-0.0576765,2,1.02415
4,-2.82008,2.62204
4,-2.24837,-5.58895
-4,-1.44495,4.15814
-4,-0.316214,-3.34849
-3.35361,1.32805,-6
1.0505,-1.20613,-6
-2.38501,-3.29178,6
-3.19303,-1.08282,6
-0.914966,27.9155,6
-0.772632,2,1.19251
4,17.6067,1.57212
-2.98924,-5,-1.72605
-1.66642,-2.73754,-6
0.578137,-3.7907,6
4,0.730152,1.25938
4,-4.37163,2.33637
-0.846717,3.96738,-6
4,-2.83101,4.20181
3.79221,-4.22156,-6
4,6.13684,-5.55399
-4,-3.84717,-5.031
-4,-1.80663,-0.177697
4,10.883,-5.02703
0.837623,-2.87962,6
-1.96318,-5,1.02794
-4,-4.67938,-5.39078
-3.62851,8.85959,6
-0.0365523,3.03638,-6
-2.80752,2,-2.42044
4,7.11842,-2.85287
4,0.799994,-4.8713
4,1.5053,2.22969
3.49453,6.05111,-6
-1.54302,-5,-2.91325
1.70602,2,1.44137
-3.19108,2,2.50135
-1.31147,-5,-4.16703
4,6.47394,-4.24375
3.1679,-2.18163,6
1.15434,-5,-4.61613
-1.22849,2,-5.94101
-4,-0.511636,1.48768
1.54693,1.20902,-6
2.69495,-3.0772,6
0.954531,6.02843,-6
-4,2.793,1.4465
1.38805,2,-0.977277
-3.02083,3.76434,-6
-1.50653,1.90115,6
-4,5.94619,-1.40745
-4,-1.85659,-0.229321
-1.70871,12.3519,6
4,5.8294,1.63083
-4,-0.362962,-2.28289
4,1.12784,-4.22646
0.679541,-5,-2.68991
4,6.067,2.03619
-3.03474,-0.455652,-6
-0.945665,-5,-4.00528
-4,4.61537,-0.967394
-4,5.71194,2.46969
-0.180979,-4.8236,-6
3.10479,-2.43468,6
-0.217338,-3.19958,6
4,6.87845,-5.44105
4,3.06286,1.08519
0.0387187,2,0.924246
-2.88287,-4.43289,-6
4,6.18534,-3.4024
1.95298,2,-2.49221
4,4.83253,3.09745
-2.85591,3.14357,-6
-0.492238,-5,-5.38638
-2.00778,6.90443,6
-4,-4.77419,1.41189
-2.3135,6.83566,-6
4,-1.93768,-2.80689
0.611211,-5,-1.93123
2.23596,2,-0.704727
-4,-0.701859,-5.69094
4,-2.8599,5.33404
1.29128,-3.81146,6
-4,-4.29288,-3.18733
-3.51517,-5,0.0263749
-2.75527,2,1.30009
2.11224,-2.50444,6
-3.33681,2,4.08866
-2.32883,-3.77258,6
4,7.78078,-1.50476
0.161479,2,-3.56658
-3.55533,7.34603,6
1.52842,2,-1.44509
4,10.3746,3.59066
0.954918,10.781,6
1.07198,2,-2.044
-2.49278,2,2.94646
4,15.5064,-5.72722
-4,-1.29716,-1.4962
4,11.2358,-0.363212
3.61774,2,-1.02232
-2.47963,2,1.29791
-2.62489,2,-3.40282
4,14.5452,1.03228
-0.435923,2,0.714508
2.15452,0.485258,-6
0.664357,-3.29361,6
-1.22872,-5,-5.59771
0.338136,2,3.37564
-3.38469,2,2.07911
-4,-3.03771,5.22288
-3.1939,-5,1.32301
3.32061,4.83477,6
4,-0.838557,-0.574763
-0.693803,2,1.1775
-0.816405,2.75129,-6
-4,0.138307,-2.85388
-4,-2.07635,-5.73414
4,9.45376,3.92355
4,-4.56818,-1.36721
-4,-3.71962,-3.10312
3.14279,-2.50572,-6
4,2.33284,-0.311451
-4,-3.24093,-1.17779
-4,2.32111,2.079
-4,0.33562,-3.14294
1.22813,25.4057,6
-4,6.13523,-1.59749
1.20078,2,0.563511
-1.12802,-0.898898,-6
4,7.04858,-2.71178
-0.361422,11.8099,6
2.67418,-5,-0.0106063
4,-0.918808,0.0977139
-2.083,16.3502,6
4,4.29048,-3.20447
2.68965,11.0899,-6
-4,-0.946911,4.4933
4,-2.8141,-2.79256
4,5.48428,-3.38557
-3.53181,2,-3.20284
-4,-3.0377,0.98305
1.36193,2,1.56156
-3.83277,-5,5.71528
4,6.55742,-3.28067
-4,-2.09757,-0.952533
3.34326,-5,-5.71898
-3.20684,3.46325,-6
2.75321,2,1.64162
4,-0.49032,-5.56144
3.46934,-3.28978,-6
0.0166795,2,0.218027
-0.898228,-5,-3.70664
-1.13776,0.961263,-6
-0.394835,2.14813,-6
3.20979,0.303416,-6
3.80805,2,3.61236
-2.10307,2.37884,-6
-4,-0.641741,-1.16383
-0.718296,2,-2.56089
-4,6.36305,-1.89628
-0.417329,0.457356,-6
4,-4.08909,0.894308
-3.06925,11.2307,6
-3.6167,2,-4.21702
3.34699,-0.505088,6
4,4.6631,2.61441
4,10.7142,-1.14707
1.35984,2,-1.12058
-0.571157,-5,2.30646
-1.9067,-5,5.28781
-4,-0.944124,-3.19805
0.894506,2,-2.71543
-4,13.1268,-3.1824
-4,-3.95632,-2.48122
-4,-1.49515,-0.64772
2.23119,-5,0.348337
2.62668,0.870856,-6
-2.05214,2,-2.57972
-1.10943,1.59947,-6
1.14504,-2.99082,6
0.198423,2,1.3317
-4,2.55951,-1.84408
-4,4.52219,-3.65438
2.17424,3.18637,-6
0.412226,-3.78028,6
-2.74213,1.62065,-6
2.07473,-2.40436,6
-4,-2.48779,1.59755
-4,-4.57431,0.791035
4,3.16043,-4.19724
-2.98546,2,2.80542
4,-1.42061,-3.92827
-3.75272,-1.72261,-6
-0.229404,10.1224,-6
4,4.13513,0.503951
4,-4.1965,-0.641603
-0.296863,2,-5.59508
4,0.503445,-2.20889
0.109584,5.04265,6
-3.42331,2,0.802826
-0.976546,-5,-2.81106
4,-4.60083,1.1938
-4,3.74019,0.907097
1.9422,2,-2.09181
-4,2.13718,-4.60603
-3.42793,-5,4.95625
-3.82145,2,-5.56147
-3.93963,2,-1.72245
0.512818,2.68859,-6
1.72712,2,2.70785
-3.52817,2,2.66888
2.12583,4.08716,-6
3.11302,-5,-2.56005
-4,-1.40053,-0.0917921
2.84907,-5,-4.28842
2.71664,2,0.928748
-4,-2.8649,-0.775965
-4,-3.5223,-0.72362
-4,-1.62762,-3.46053
-4,5.31294,-0.273953
-4,-1.04537,-5.96315
1.12946,7.74653,6
-2.17781,-3.40967,-6
-4,0.250668,-1.07975
3.68899,0.850429,6
-4,-0.528872,0.508758
1.27182,-1.37315,-6
4,5.7312,4.25933
-4,-2.49439,-5.68641
-4,-1.16599,-1.37636
4,3.23578,5.37165
-4,5.73234,0.704467
1.1023,1.75563,-6
1.76961,-2.54846,-6
-3.6587,2,5.91493
-4,6.1058,-5.79822
4,-1.40529,1.64528
-2.26214,-5,-1.14537
-0.0726432,10.328,6
4,-2.09746,-0.465647
3.62945,9.20543,6
-1.42335,0.355068,-6
-4,-1.62085,3.64273
1.43955,-5,-4.17115
4,1.2115,5.98031
-1.69987,-5,3.52759
4,9.4241,2.67114
-4,-1.51271,1.11862
-2.6471,9.1948,6
0.81021,-2.33763,6
4,7.06129,-3.88892
-4,-1.96989,2.47898
4,-1.46756,0.840407
1.36296,2,-3.28759
-4,13.3783,-1.39676
-4,-0.532898,-1.93247
4,5.82201,-1.08528
-4,-3.15513,-4.40534
0.652564,1.1105,-6
1.03997,2,-0.482545
-0.728325,2,0.888408
3.87535,2,-5.78939
4,1.24256,-1.6353
4,3.11044,-3.08829
2.4819,-0.808508,-6
-4,6.22198,-3.69144
4,-0.633597,-0.225476
-4,0.570571,-3.4409
-4,1.11536,2.96163
4,5.90941,2.78224
4,-3.28997,-2.23404
3.97264,3.99625,-6
-4,2.79062,-4.42375
-2.19067,-5,3.67923
2.01388,2,-0.375304
-0.956963,0.996079,-6
3.37529,0.643654,-6
-4,0.89843,-0.836157
4,20.3513,-1.08438
4,5.73204,-3.39893
0.562812,-1.77043,-6
-4,3.20395,-5.93017
4,1.10216,-3.01607
4,0.380955,0.639606
4,-0.995916,0.0864817
-0.819316,2,3.29607
-4,-3.82045,0.414184
4,-0.332619,0.589985
-4,-1.15717,1.22336
4,-3.86386,2.66105
4,-2.54242,-5.59942
-4,-1.2049,1.76892
4,-2.49523,-3.98311
-1.97312,-5,-4.15189
4,1.11682,-2.72189
0.800035,9.66174,-6
4,-0.509823,-1.50943
3.32107,6.72347,-6
1.67923,4.12844,6
-4,0.996402,-1.94008
4,17.8359,2.24462
-3.09385,-5,-4.75052
0.960998,2,-1.15899
4,-0.413128,-1.34543
4,0.558826,-5.02975
-1.74203,3.7233,-6
-4,3.28873,-1.8616
0.0410413,-4.66142,-6
-4,2.92186,-0.952829
4,-2.44453,-4.13984
2.46387,10.2046,6
-3.2973,7.03984,-6
2.33153,-2.16175,-6
0.881772,13.8994,6
4,-4.859,-1.47606
-4,6.4488,0.761513
-1.23138,-0.414486,6
3.39148,-5,2.69596
-2.21946,-0.291593,6
-0.729772,2,0.706607
1.43831,4.86625,6
1.4539,-2.79676,6
-1.35046,2.71841,-6
0.44052,-4.76199,6
1.2622,2,-2.33312
-4,3.47548,-4.36933
-2.074,-5,-1.58583
1.03128,2,-0.280613
-3.26085,2,2.05733
-2.07273,4.44431,6
4,11.8231,5.96839
-0.803016,14.8949,-6
-4,6.37095,0.221742
3.0823,2,-5.12703
0.884025,12.6277,6
-4,6.87104,-1.12207
4,-4.88197,-0.525839
-0.0691072,-5,-1.81836
1.50192,11.155,6
4,3.62162,3.95929
-4,-1.00288,-5.21718
4,3.99993,1.54489
-2.33983,2,-5.62545
-1.11588,2,-3.88042
-0.164424,-5,-4.27343
0.606776,-5,-5.75199
-4,6.88334,-3.53275
1.9379,0.645498,6
-0.472728,-3.11704,-6
-4,0.653786,-2.52225
-2.81356,4.97696,6
3.31149,-5,2.05941
-4,5.87939,2.12179
-4,13.6424,-3.47308
2.28697,4.4705,6
-0.26414,0.332539,6
-1.97542,-5,5.19459
4,-2.78149,-0.181034
0.61605,2,0.764642
4,5.63418,-2.07559
-2.22133,4.9363,-6
4,-3.63339,-2.26014
-3.2673,6.61347,-6
3.3087,7.63314,-6
2.33003,4.20334,-6
1.23164,-5,-1.05103
-2.91808,2,-5.97556
0.399511,2,3.46111
-4,4.44782,-5.00329
1.14061,2,1.0697
-4,2.11045,2.76847
-1.96504,4.03137,-6
-2.61215,-5,2.3687
-4,-0.108144,-3.07383
-3.65357,0.367168,-6
4,7.91877,-2.88816
-3.04959,-4.6796,6
-4,4.04903,0.131339
2.16039,-3.08369,-6
4,-2.02096,-2.24596
-4,3.01325,0.908976
-4,-0.144124,0.907917
4,-3.35517,-1.08566
4,-3.09802,-4.01676
4,-0.941606,-3.23507
-3.72372,2.60878,6
1.14581,2.4499,-6
-4,7.71587,-5.24838
-1.84882,-5,-3.07233
4,11.6779,-3.63532
-3.21357,-5,-5.50181
-2.29097,-1.77884,-6
4,-4.02794,4.32678
-4,-4.83613,-0.427233
4,1.84799,1.85256
4,0.380982,-5.8169
-2.16124,2.12046,6
-2.36937,2,4.96895
4,3.13916,5.15665
-4,4.4187,-2.80294
4,-0.32729,4.54741
-4,0.738383,2.39261
4,2.3949,1.84082
-4,7.16829,-1.12781
-3.50338,2,1.95526
1.17554,6.93683,-6
-1.79266,11.4242,6
1.61797,-5,2.62354
4,-3.31873,-3.89571
-3.09177,4.03502,-6
3.2892,2,-4.92324
-4,-2.52664,-0.0823581
-4,-2.1037,4.38027
0.226837,9.43289,6
4,2.10531,2.68812
-0.0434457,-5,-3.16226
4,4.20758,-2.9139
-1.38369,6.03487,-6
-1.36053,-5,0.86244
3.42046,1.32823,-6
0.104984,2,2.39726
4,-1.36798,-5.51886
-4,1.95677,2.72378
3.65922,0.832267,-6
-2.95556,6.94284,6
4,8.74714,-4.13195
3.29744,13.2524,6
-4,-2.17482,-0.948156
-1.0514,-2.22695,-6
-4,6.73469,-2.69943
1.73566,7.74955,6
3.10778,-5,1.15226
-4,5.78132,-5.42923
-4,-3.17229,5.42104
1.26525,2,0.673491
4,4.087,1.78404
1.1534,2,-0.201445
-2.49452,2,-0.578215
-3.58794,0.524564,-6
4,5.52676,1.80067
-1.51432,2,2.00796
-1.93062,-5,2.14953
2.63673,0.471904,-6
-4,2.03645,0.637958
-1.77248,1.69914,6
-4,0.36892,-5.43482
-2.82239,-0.417897,6
2.60392,4.49309,6
-4,3.13488,3.09285
4,4.90514,-2.22747
-4,-1.05323,-2.1125
1.26691,1.88137,-6
4,0.129443,-1.02391
4,1.87161,-3.87749
-4,0.126082,-0.863658
-4,1.06435,-0.060244
-1.7636,0.0653987,-6
-2.87475,2,-0.00149388
-0.909824,6.05062,-6
4,-0.20901,-3.59443
3.31774,0.290566,6
0.427951,2,-0.107212
-4,0.493076,0.489795
2.81279,-5,-0.867579
3.38241,5.85696,-6
4,-0.696425,-1.27938
-4,-2.59249,-4.9065
0.515944,2,1.55902
-3.38638,0.352191,6
-1.24208,1.38128,6
4,13.8012,-3.19593
3.40746,13.6648,6
4,7.55114,-0.192492
-1.53169,2,-3.82922
1.31289,7.18617,6
4,4.88905,-1.23744
4,12.3825,-3.74819
0.80669,2,0.971272
-1.84006,-5,-2.57752
4,-2.63206,3.39865
1.98292,2,5.98987
-2.26213,2.4288,-6
1.21247,2,-1.9581
-1.37825,2,-4.77553
-3.59447,11.4888,6
-4,6.56355,3.14628
-4,-1.74707,1.98572
2.45389,-1.5104,-6
-3.56577,2,-5.0562
2.56236,2,-1.29085
1.16955,6.99743,6
4,4.88975,-2.75887
-4,-1.74242,0.519074
-4,-2.11483,4.29094
4,7.17054,-2.86431
-4,-4.97573,3.63051
4,-3.46165,-0.623476
-4,1.83198,2.18778
-4,-1.13578,-0.936502
-2.42564,41.5035,6
-4,3.78575,0.164076
4,-2.1721,-4.33673
-4,3.71592,3.4017
4,5.53503,-2.22263
-4,-2.4466,3.07199
0.994688,2,-0.552597
1.67779,0.430982,-6
-2.68421,2,2.21197
0.45808,2,-4.62604
4,10.8339,4.56685
4,6.45393,-2.51266
3.1899,-2.15488,6
-0.826338,2,1.14166
4,15.771,3.61052
0.702092,-1.19013,6
-2.81518,2,5.38441
-4,1.13126,-4.17572
-3.81277,-5,0.212536
-2.32089,-5,-0.484552
-4,23.109,0.353129
0.725607,-0.865522,6
-1.72111,-5,0.132574
-4,-0.650093,-3.76092
3.99579,-5,1.03645
4,4.93528,-3.79678
4,-2.71518,-0.413794
0.928119,2,1.66949
-3.15933,2,0.540839
-0.306687,-2.87768,-6
4,0.559636,4.28709
-4,-0.730133,2.14124
3.34358,2,5.28352
-3.8567,-1.55174,6
4,2.282,-2.43035
-2.96906,2,3.3019
-4,1.78393,3.07381
2.77082,-1.65407,6
4,4.19412,-3.51143
4,-0.252846,-0.985184
-2.13904,-5,1.02579
1.14101,2,-1.01084
4,3.06182,3.2962
-4,-4.31192,-2.91115
4,4.71575,-0.463535
4,0.892689,-3.55673
4,5.15813,0.826638
4,0.431427,-5.70555
-3.14945,-0.522356,-6
4,4.1841,-5.96902
4,2.60761,0.663235
-4,-0.803939,-1.9673
4,3.70018,-4.34966
1.622,2,-1.02051
4,7.73668,-0.345487
-4,-2.86382,-5.06442
2.7434,2,2.69404
3.88348,2,-0.522283
-1.77103,2,0.337415
-0.0104747,2,-5.85628
1.36128,2,-0.191123
4,-3.81317,-0.179834
4,-4.1254,-2.22079
4,-2.83433,-5.61599
-0.332697,2,-3.148
-3.76825,2,0.789034
4,12.8086,4.73644
-3.63409,-1.72588,-6
-1.76705,-5,1.76434
3.62986,-2.27614,6
4,-2.91873,-4.16235
0.0792574,-2.2594,-6
-4,-0.463164,2.21206
2.14683,-1.37102,-6
4,9.5354,3.73406
4,-1.42592,-3.59858
0.368099,2,-4.65081
-3.62047,5.02256,6
4,4.09521,-4.02949
4,6.74271,1.07188
-4,1.94349,0.474455
3.83728,-0.658322,6
-4,-1.45103,1.30487
4,-1.52149,-0.660937
2.91927,-3.61265,6
4,3.402,-3.80288
2.14567,4.7868,-6
-2.85642,2.98916,-6
1.09308,3.41168,-6
1.89179,2,-1.74413
-4,5.15137,-5.58961
4,-1.21325,1.61321
4,-1.94036,-0.940179
-1.84876,9.23787,6
-2.24116,-5,-0.770681
-3.7522,1.53837,-6
-3.22322,-2.11172,-6
-3.91203,7.00948,-6
-1.25678,-2.85112,6
-0.758587,2,-3.15273
-2.58845,-1.18337,6
-3.50355,2,3.01056
-2.80128,2,-0.648316
-4,5.28738,-1.2048
2.31832,4.08557,-6
1.46849,2,-2.36867
1.37817,2.64084,-6
-1.45272,-2.00739,-6
0.931814,4.8017,6
4,1.44171,0.148149
4,-4.12248,0.418925
4,4.86096,1.92021
-4,-1.86143,1.30102
-1.58638,-5,2.33848
-2.40231,-0.176248,-6
-1.62535,-5,5.56649
-2.52639,7.31178,-6
0.955971,2,-1.65855
-3.9953,2,3.51619
4,4.99872,-5.36623
-4,1.02485,0.213524
-2.79748,2,2.64836
0.157256,3.205,-6
-3.24839,1.28178,6
4,3.0068,-0.221436
4,-2.54837,1.8098
-4,3.50113,-1.71733
1.4048,2,-2.0407
3.70845,8.99249,-6
-1.98003,12.3339,6
-4,2.21447,-1.25626
4,-0.737818,-1.19028
-4,-1.62319,-1.96766
3.60177,4.53159,-6
4,5.86588,-2.88237
-4,5.5182,-0.354652
-2.34276,2,-1.82737
-2.74981,9.39812,-6
-1.22927,19.4033,6
4,7.8315,-4.83839
-2.45574,-5,1.32748
-0.379169,1.36857,-6
-4,1.70566,-1.63699
-0.270581,-5,-5.11706
1.42746,2,-1.84073
-1.77901,2.33999,-6
-4,-1.22164,1.87907
-3.9152,1.87757,6
4,0.215868,-1.8642
4,12.4261,-2.77702
4,-2.09854,-3.89681
-1.8836,2,-5.44518
-1.04746,-0.39266,6
-1.21429,-3.69007,6
1.10556,-1.08622,-6
-0.63351,-0.903718,-6
-0.515254,-5,0.843718
-4,-0.718313,-0.565707
4,1.43489,-4.99588
-4,6.32277,2.28618
-4,1.71667,1.5768
-3.05514,-1.22477,-6
0.748213,1.6343,-6
-2.00183,-5,3.92443
-0.382751,2,-5.70651
-4,-0.798672,-0.296229
0.952607,2,3.206
-1.69529,-3.53584,6
-4,4.77369,1.47456
4,4.19909,2.96687
4,3.71099,2.18875
4,-0.356667,5.84493
-1.83698,2,4.6227
4,-2.53632,-5.8467
4,-2.33929,0.252223
4,4.74753,-0.952221
-2.5538,1.42669,-6
4,6.5765,0.703106
-0.351769,2,-3.92902
4,15.7543,-2.11278
0.887869,2,0.107406
4,-3.77925,3.96701
-3.87217,2,-4.92638
-4,-3.86419,1.93077
4,-0.530952,0.211014
4,4.12441,-0.787111
-4,-1.33119,-0.442412
-4,6.12176,-5.0578
2.66745,9.18135,6
2.49207,5.42036,-6
-1.86106,10.0989,-6
-3.93254,0.311851,6
-1.31447,-5,-3.56957
1.62845,2,5.48063
3.35222,-5,-5.34909
2.5919,2,-4.77966
4,4.48498,-4.28808
4,7.69107,-3.73632
1.00153,0.2689,-6
-0.376103,-5,4.15441
0.0420605,-2.83214,-6
-2.51894,5.97097,-6
-2.25289,0.0944346,-6
-4,2.42269,-2.85127
3.78507,2,-0.656704
4,-2.74005,2.69083
2.96711,-5,4.84791
4,-3.18563,-0.104069
-3.80002,2,-1.51751
-4,-3.74744,2.90982
-2.44673,2,-0.558098
-3.72908,-4.03016,6
-4,-1.71491,3.67007
-1.12629,-5,0.712133
-3.75333,5.21563,6
0.13623,5.50351,-6
-2.10265,8.19258,-6
3.88043,-5,-4.00745
-0.213181,-1.40718,6
4,2.73934,-5.8024
0.971479,3.14818,6
4,0.281999,-5.94593
-4,1.01205,-3.28353
1.07179,2,-0.987722
1.67312,2,-4.22848
-0.257838,2,0.512488
-4,1.71908,-1.39701
-1.79114,-1.74827,-6
-4,7.65797,-1.66339
-4,3.65757,5.66859
0.363342,8.07405,-6
-0.879118,5.52077,-6
1.0616,-5,-3.84189
4,-2.69561,-3.88564
-1.31826,-5,1.36787
4,11.2531,2.82738
4,3.73891,-4.65168
4,-0.0667968,-5.19232
4,2.23467,-3.10832
-0.349544,0.00363333,6
-3.15199,9.81999,6
-0.716966,2,1.67078
0.56278,2,-0.46082
2.54065,0.797368,-6
0.173024,2,0.73997
-2.31743,-5,-1.553
4,-0.832306,0.291287
-0.721229,22.5529,6
4,-2.12912,0.568482
-2.3793,4.19388,-6
4,-0.0866198,0.980396
-2.84826,46.164,6
2.67743,6.47494,-6
4,3.87893,2.09129
-4,-2.80056,0.894103
-4,-2.61235,-4.17668
-4,2.96527,-1.28804
0.905925,2,-1.82178
4,-1.37396,2.66503
2.78424,-1.84307,-6
4,1.52186,5.19924
0.678211,-5,3.87489
-2.54244,2,2.30084
-4,1.06284,0.782185
1.64962,2,-0.443406
0.955206,2,2.11053
4,20.0483,-5.37487
-4,1.71447,1.62318
1.21288,2,-2.04875
-1.46123,1.48308,-6
-1.35575,2,-5.4557
4,4.00002,-2.59132
-3.39118,0.0498786,6
-2.54281,-5,0.695916
4,5.3295,-2.15005
-4,-2.94549,3.03396
1.81043,-0.0416491,6
-0.931813,1.66955,6
3.90276,1.2623,6
2.6682,2,-4.71385
4,-4.38805,0.449131
-2.88815,4.38808,-6
-2.81742,3.86485,-6
-1.37746,-3.47522,-6
2.88719,9.32954,6
4,-1.66824,2.51905
-4,-3.72375,0.303497
1.60123,2,-5.29522
-0.640921,-2.62074,6
1.35258,2,-0.808522
3.55528,-5,-0.360812
-4,2.94004,-1.75513
-3.43044,2,0.72172
-1.70816,-1.03136,-6
2.73952,2,1.64608
-0.726626,1.84877,-6
-4,4.4992,-3.50862
2.83016,2,4.61183
-2.75309,11.6718,6
1.55696,2,-1.70991
4,-0.0717606,-0.980922
2.99463,-1.44309,6
-0.0658167,2,-0.839119
4,7.37087,3.09956
2.99934,-2.75298,-6
4,-3.68858,-4.60706
-3.70318,2,2.23422
4,5.91556,-5.41348
1.80056,-1.00323,6
-2.38573,2.17008,-6
4,1.1343,-5.15616
4,16.9987,-1.64904
-3.57575,-5,2.51063
-0.745457,-0.453592,6
-4,-4.80048,1.2429
4,-4.27519,-4.65917
3.16326,-0.888995,6
4,4.44125,1.55634
4,-4.83113,-4.43626
-2.7768,2,5.58155
3.32187,-5,1.59488
-2.30413,1.47622,-6
0.8063,7.25651,-6
-4,1.86663,3.45516
-2.93265,-1.02201,-6
-0.151364,2.92859,-6
0.493844,2,-4.84557
4,-2.60941,2.9314
4,35.3985,5.04612
-4,4.26044,-1.54211
-4,4.34645,-4.57599
4,1.2591,-5.52651
-4,7.38389,2.05063
4,-0.788305,-5.98511
0.481761,-5,-3.09105
2.8779,4.87598,-6
-0.752369,2,1.00397
4,-4.74655,0.0504071
-4,4.18148,2.12564
0.241477,2,-0.456569
0.884531,7.85182,6
2.03216,6.37489,6
-0.589854,2,4.64551
4,6.32909,-0.56734
4,-1.28237,0.40933
-4,-4.79902,1.34965
-1.8195,11.3718,-6
-1.88172,31.0606,6
4,6.00344,-0.552719
-3.50014,-5,0.313419
-4,13.7997,-0.35476
4,4.08179,-2.49952
-2.71166,2,2.71676
-1.04239,5.99342,-6
1.8605,6.01317,6
-4,1.44679,-5.91547
1.11546,2.53158,-6
-0.814379,2,1.49223
-1.57556,2,5.81437
-3.72109,2,1.77284
4,8.21631,-3.54011
4,0.639539,-0.808441
-3.68637,2,-1.0935
-1.1758,2,-0.508889
4,-3.34781,4.47881
2.28867,9.94913,6
4,1.49751,1.06146
-0.662713,0.839479,-6
0.767867,8.09436,6
-4,6.03747,4.64542
-0.412299,14.5834,6
-1.3121,0.15945,-6
-0.556384,11.0182,6
-0.858113,12.1263,-6
-3.88885,2,3.3096
0.137095,2,0.450927
-4,-1.79922,2.07946
-4,-0.616292,-0.835552
-0.690798,-5,-2.51261
-3.86925,7.63371,6
1.35991,6.92769,6
4,16.9504,-5.20805
-3.31908,-5,-1.00244
-3.46928,2,1.02543
-1.27039,0.534345,6
-1.09984,-3.36747,-6
4,0.334535,0.729477
1.46389,2,-4.20601
0.77111,-5,2.9157
-4,0.917833,-1.70037
1.39477,2.44923,-6
-4,5.21534,-1.57268
-4,0.390125,-4.21604
-4,7.81109,-5.57354
2.49532,2,-2.70446
-1.13845,-2.96242,6
-2.59875,-5,-1.93614
-4,6.24647,-4.71042
0.810819,-5,-4.20884
-4,4.45758,1.63769
4,4.88512,3.17547
3.15955,-1.47327,-6
0.213735,2,0.411042
-0.624694,1.14256,-6
-4,12.5308,2.07141
-2.54858,0.00104152,6
-3.37274,-5,-4.43013
-4,1.45838,4.29461
1.66741,2,-1.474
4,-2.86725,-4.42635
0.280867,2,0.246848
4,0.288189,-2.24733
-1.62727,9.54928,6
0.22256,-5,-2.49268
-3.86882,-5,-2.67775
-2.03839,1.72968,-6
2.31984,1.83719,-6
-1.68314,2,1.46437
4,-0.391807,-3.2442
-3.76127,2,-0.883131
1.42389,-2.41716,-6
-4,-0.134279,-0.0141016
4,-0.496938,-5.99667
-4,5.23863,-4.76726
4,1.0256,-4.78907
4,1.36634,-0.0318174
4,-2.10324,-2.19278
4,4.83424,-1.89046
-1.79253,-5,5.85105
2.87971,2,-2.6905
-4,-1.22088,2.75062
4,13.7848,-2.83679
-1.48438,-1.43435,-6
-2.9748,35.8621,6
4,7.02748,-2.20952
4,-2.43925,-3.51533
-0.150792,2,-4.83206
-4,2.61447,-3.70062
1.74137,2,-5.98965
1.91988,2,-1.39338
3.86774,-2.72157,-6
-1.30772,-5,5.42189
2.28148,-5,-3.12729
-4,1.41136,1.22262
-4,3.39591,-1.91652
4,5.93165,-4.22948
4,9.61668,0.32487
-2.08716,-5,-3.47499
